"...1","start_date","num_instances","cost","fft","xgb","prophet"
4842,2021-07-21 17:00:00,0.127348643006263,76671.851,-0.00208768267223382,0.532359081419624,0.0521920668058455
4843,2021-07-21 18:00:00,0.123173277661795,76686.189,-0.00208768267223382,0.532359081419624,0.0521920668058455
4844,2021-07-21 19:00:00,0.123173277661795,76700.527,-0.00208768267223382,0.532359081419624,0.0521920668058455
4845,2021-07-21 20:00:00,0.125260960334029,76715.057,-0.00208768267223382,0.532359081419624,0.0521920668058455
4846,2021-07-21 21:00:00,0.125260960334029,76729.587,-0.00208768267223382,0.532359081419624,0.0521920668058455
4847,2021-07-21 22:00:00,0.127348643006263,76744.309,-0.00208768267223382,0.532359081419624,0.0521920668058455
4848,2021-07-21 23:00:00,0.123173277661795,76758.647,-0.00208768267223382,0.532359081419624,0.0521920668058455
4849,2021-07-22,0.121085594989562,76772.793,-0.00208768267223382,0.532359081419624,0.0521920668058455
4850,2021-07-22 01:00:00,0.118997912317328,76786.747,-0.00208768267223382,0.532359081419624,0.0521920668058455
4851,2021-07-22 02:00:00,0.118997912317328,76800.701,-0.00208768267223382,0.532359081419624,0.0521920668058455
4852,2021-07-22 03:00:00,0.118997912317328,76814.655,-0.00208768267223382,0.532359081419624,0.0521920668058455
4853,2021-07-22 04:00:00,0.118997912317328,76828.609,-0.00208768267223382,0.532359081419624,0.0521920668058455
4854,2021-07-22 05:00:00,0.121085594989562,76842.755,-0.00208768267223382,0.532359081419624,0.0521920668058455
4855,2021-07-22 06:00:00,0.121085594989562,76856.901,-0.00208768267223382,0.532359081419624,0.0521920668058455
4856,2021-07-22 07:00:00,0.118997912317328,76870.855,-0.00208768267223382,0.532359081419624,0.0521920668058455
4857,2021-07-22 08:00:00,0.118997912317328,76884.809,-0.00208768267223382,0.532359081419624,0.0521920668058455
4858,2021-07-22 09:00:00,0.118997912317328,76898.763,-0.00208768267223382,0.532359081419624,0.0521920668058455
4859,2021-07-22 10:00:00,0.118997912317328,76912.717,-0.00208768267223382,0.532359081419624,0.0521920668058455
4860,2021-07-22 11:00:00,0.118997912317328,76926.671,-0.00208768267223382,0.532359081419624,0.0521920668058455
4861,2021-07-22 12:00:00,0.121085594989562,76940.817,-0.00208768267223382,0.532359081419624,0.0521920668058455
4862,2021-07-22 13:00:00,0.121085594989562,76954.963,-0.00208768267223382,0.532359081419624,0.0521920668058455
4863,2021-07-22 14:00:00,0.121085594989562,76969.109,-0.00208768267223382,0.532359081419624,0.0521920668058455
4864,2021-07-22 15:00:00,0.121085594989562,76983.255,-0.00208768267223382,0.532359081419624,0.0521920668058455
4865,2021-07-22 16:00:00,0.123173277661795,76997.593,-0.00208768267223382,0.532359081419624,0.0521920668058455
4866,2021-07-22 17:00:00,0.15866388308977,77015.195,-0.00208768267223382,0.532359081419624,0.0521920668058455
4867,2021-07-22 18:00:00,0.15866388308977,77032.797,-0.00208768267223382,0.532359081419624,0.0521920668058455
4868,2021-07-22 19:00:00,0.154488517745303,77050.015,-0.00208768267223382,0.532359081419624,0.0521920668058455
4869,2021-07-22 20:00:00,0.154488517745303,77067.233,-0.00208768267223382,0.532359081419624,0.0521920668058455
4870,2021-07-22 21:00:00,0.154488517745303,77084.451,0,0.532359081419624,0.0521920668058455
4871,2021-07-22 22:00:00,0.154488517745303,77101.669,0,0.532359081419624,0.0521920668058455
4872,2021-07-22 23:00:00,0.154488517745303,77118.887,0,0.532359081419624,0.0521920668058455
4873,2021-07-23,0.152400835073069,77135.913,0,0.532359081419624,0.0521920668058455
4874,2021-07-23 01:00:00,0.152400835073069,77152.939,0,0.532359081419624,0.0521920668058455
4875,2021-07-23 02:00:00,0.152400835073069,77169.965,0,0.532359081419624,0.0521920668058455
4876,2021-07-23 03:00:00,0.152400835073069,77186.991,0,0.532359081419624,0.0521920668058455
4877,2021-07-23 04:00:00,0.152400835073069,77204.017,0,0.532359081419624,0.0521920668058455
4878,2021-07-23 05:00:00,0.152400835073069,77221.043,0,0.532359081419624,0.0521920668058455
